"Año";"Trimestre";"Mes";"Juego";"Cantidades jugadas";"GGR"
2020;"2020.T4";"Octubre";"Bingo";8459721;1193517
2020;"2020.T4";"Octubre";"Black Jack";100918674;2280247
2020;"2020.T4";"Octubre";"Concursos";661405;478175
2020;"2020.T4";"Octubre";"Juegos Complementarios";0;0
2020;"2020.T4";"Octubre";"Máquinas de Azar";477155231;15808228
2020;"2020.T4";"Octubre";"Otras Ap. de Contrapartida";13008071;769080
2020;"2020.T4";"Octubre";"Punto y Banca";15766;545
2020;"2020.T4";"Octubre";"Póquer Cash";113875786;2062291
2020;"2020.T4";"Octubre";"Póquer Torneo";106224473;5687923
2020;"2020.T4";"Octubre";"Ruleta Convencional";98439241;1929355
2020;"2020.T4";"Octubre";"Ruleta en Vivo";437929583;8712831
2020;"2020.T4";"Noviembre";"Ap. Cruzadas";1871184;26535
2020;"2020.T4";"Noviembre";"Ap. Dep. de Contrap. Convencionales";386050852;-3331344
2020;"2020.T4";"Noviembre";"Ap. Dep. de Contrap. en Directo";461435441;21353817
2020;"2020.T4";"Noviembre";"Ap. Deportivas Mutuas";1644;2057
2020;"2020.T4";"Noviembre";"Ap. Hípicas de Contrapartida";31528789;211217
2020;"2020.T4";"Noviembre";"Apuestas Hípicas Mutuas";447636;54303
2020;"2020.T4";"Noviembre";"Bingo";8750423;1104518
2020;"2020.T4";"Noviembre";"Black Jack";102968337;2202835
2020;"2020.T4";"Noviembre";"Concursos";753672;546118
2020;"2020.T4";"Noviembre";"Juegos Complementarios";0;0
2020;"2020.T4";"Noviembre";"Máquinas de Azar";489310842;17492752
2020;"2020.T4";"Noviembre";"Otras Ap. de Contrapartida";18460692;576407
2020;"2020.T4";"Noviembre";"Punto y Banca";5754;252
2020;"2020.T4";"Noviembre";"Póquer Cash";118027559;2320801
2020;"2020.T4";"Noviembre";"Póquer Torneo";112533932;6216476
2020;"2020.T4";"Noviembre";"Ruleta Convencional";101080503;2428855
2020;"2020.T4";"Noviembre";"Ruleta en Vivo";451735734;11457569
2020;"2020.T4";"Diciembre";"Ap. Cruzadas";1928474;28326
2020;"2020.T4";"Diciembre";"Ap. Dep. de Contrap. Convencionales";377172677;15421679
2020;"2020.T4";"Diciembre";"Ap. Dep. de Contrap. en Directo";412252221;24002229
2020;"2020.T4";"Diciembre";"Ap. Deportivas Mutuas";1829;761
2020;"2020.T4";"Diciembre";"Ap. Hípicas de Contrapartida";30503187;-768205
2020;"2020.T4";"Diciembre";"Apuestas Hípicas Mutuas";504953;52568
2020;"2020.T4";"Diciembre";"Bingo";10137131;1597909
2020;"2020.T4";"Diciembre";"Black Jack";104851396;2337600
2020;"2020.T4";"Diciembre";"Concursos";224744;45591
2020;"2020.T4";"Diciembre";"Juegos Complementarios";0;0
2020;"2020.T4";"Diciembre";"Máquinas de Azar";541100748;19829906
2020;"2020.T4";"Diciembre";"Otras Ap. de Contrapartida";16996201;191276
2020;"2020.T4";"Diciembre";"Punto y Banca";126;38
2020;"2020.T4";"Diciembre";"Póquer Cash";124310666;2246775
2020;"2020.T4";"Diciembre";"Póquer Torneo";121749384;6408422
2020;"2020.T4";"Diciembre";"Ruleta Convencional";102145359;2541498
2020;"2020.T4";"Diciembre";"Ruleta en Vivo";421473118;10802826
2021;"2021.T1";"Enero";"Ap. Cruzadas";2322964;32194
2021;"2021.T1";"Enero";"Ap. Dep. de Contrap. Convencionales";376414806;21290899
2021;"2021.T1";"Enero";"Ap. Dep. de Contrap. en Directo";452176660;23514993
2021;"2021.T1";"Enero";"Ap. Deportivas Mutuas";2210;755
2021;"2021.T1";"Enero";"Ap. Hípicas de Contrapartida";26327225;440750
2021;"2021.T1";"Enero";"Apuestas Hípicas Mutuas";495578;46693
2021;"2021.T1";"Enero";"Bingo";10230411;1376729
2021;"2021.T1";"Enero";"Black Jack";97204064;2377358
2021;"2021.T1";"Enero";"Concursos";953172;713513
2021;"2021.T1";"Enero";"Juegos Complementarios";0;0
2021;"2021.T1";"Enero";"Máquinas de Azar";526928634;19320771
2021;"2021.T1";"Enero";"Otras Ap. de Contrapartida";15681917;327480
2021;"2021.T1";"Enero";"Punto y Banca";0;0
2021;"2021.T1";"Enero";"Póquer Cash";130243907;2589029
2021;"2021.T1";"Enero";"Póquer Torneo";129313453;7162043
2021;"2021.T1";"Enero";"Ruleta Convencional";103110866;2358452
2021;"2021.T1";"Enero";"Ruleta en Vivo";443200259;10344055
2021;"2021.T1";"Febrero";"Ap. Cruzadas";2558373;34357
2021;"2021.T1";"Febrero";"Ap. Dep. de Contrap. Convencionales";409139953;17369931
2021;"2021.T1";"Febrero";"Ap. Dep. de Contrap. en Directo";476686421;22397011
2021;"2021.T1";"Febrero";"Ap. Deportivas Mutuas";1815;1111
2021;"2021.T1";"Febrero";"Ap. Hípicas de Contrapartida";17975650;587779
2021;"2021.T1";"Febrero";"Apuestas Hípicas Mutuas";370168;41800
2021;"2021.T1";"Febrero";"Bingo";8942800;1043041
2021;"2021.T1";"Febrero";"Black Jack";89497987;2168293
2021;"2021.T1";"Febrero";"Concursos";771958;638832
2021;"2021.T1";"Febrero";"Juegos Complementarios";0;0
2021;"2021.T1";"Febrero";"Máquinas de Azar";519695891;17616966
2021;"2021.T1";"Febrero";"Otras Ap. de Contrapartida";15497340;736669
2021;"2021.T1";"Febrero";"Punto y Banca";0;0
2021;"2021.T1";"Febrero";"Póquer Cash";105757763;2079110
2021;"2021.T1";"Febrero";"Póquer Torneo";107339070;5567137
2021;"2021.T1";"Febrero";"Ruleta Convencional";91573439;2228796
2021;"2021.T1";"Febrero";"Ruleta en Vivo";490595317;10413102
2021;"2021.T1";"Marzo";"Ap. Cruzadas";3002172;41137
2021;"2021.T1";"Marzo";"Ap. Dep. de Contrap. Convencionales";422560430;5594628
2021;"2021.T1";"Marzo";"Ap. Dep. de Contrap. en Directo";502130854;17309931
2021;"2021.T1";"Marzo";"Ap. Deportivas Mutuas";1670;8
2021;"2021.T1";"Marzo";"Ap. Hípicas de Contrapartida";21473620;-159332
2021;"2021.T1";"Marzo";"Apuestas Hípicas Mutuas";420255;24327
2021;"2021.T1";"Marzo";"Bingo";9382962;1177743
2021;"2021.T1";"Marzo";"Black Jack";92490142;2096567
2021;"2021.T1";"Marzo";"Concursos";512171;380473
2021;"2021.T1";"Marzo";"Juegos Complementarios";0;0
2021;"2021.T1";"Marzo";"Máquinas de Azar";555279484;17938511
2021;"2021.T1";"Marzo";"Otras Ap. de Contrapartida";18448477;600173
2021;"2021.T1";"Marzo";"Punto y Banca";0;0
2021;"2021.T1";"Marzo";"Póquer Cash";107627838;1967128
2021;"2021.T1";"Marzo";"Póquer Torneo";112053132;5588170
2021;"2021.T1";"Marzo";"Ruleta Convencional";96998651;2141725
2021;"2021.T1";"Marzo";"Ruleta en Vivo";448259666;10502390
2021;"2021.T2";"Abril";"Ap. Cruzadas";3720618;50326
2021;"2021.T2";"Abril";"Ap. Dep. de Contrap. Convencionales";400315385;14288236
2021;"2021.T2";"Abril";"Ap. Dep. de Contrap. en Directo";486937983;18545840
2021;"2021.T2";"Abril";"Ap. Deportivas Mutuas";1420;-391
2021;"2021.T2";"Abril";"Ap. Hípicas de Contrapartida";28365289;-465805
2021;"2021.T2";"Abril";"Apuestas Hípicas Mutuas";369222;53151
2021;"2021.T2";"Abril";"Bingo";8900889;1070924
2021;"2021.T2";"Abril";"Black Jack";78385268;1971809
2021;"2021.T2";"Abril";"Concursos";239004;151004
2021;"2021.T2";"Abril";"Juegos Complementarios";0;0
2021;"2021.T2";"Abril";"Máquinas de Azar";547997866;18294725
2021;"2021.T2";"Abril";"Otras Ap. de Contrapartida";22402256;-57230
2021;"2021.T2";"Abril";"Punto y Banca";0;0
2021;"2021.T2";"Abril";"Póquer Cash";104285735;1999450
2021;"2021.T2";"Abril";"Póquer Torneo";112050985;5769384
2021;"2021.T2";"Abril";"Ruleta Convencional";94977467;2289614
2021;"2021.T2";"Abril";"Ruleta en Vivo";420063922;10645866
2021;"2021.T2";"Mayo";"Ap. Cruzadas";1911276;26397
2021;"2021.T2";"Mayo";"Ap. Dep. de Contrap. Convencionales";364067776;13720852
2021;"2021.T2";"Mayo";"Ap. Dep. de Contrap. en Directo";492066215;17319690
2021;"2021.T2";"Mayo";"Ap. Deportivas Mutuas";1671;-3748
2021;"2021.T2";"Mayo";"Ap. Hípicas de Contrapartida";30345119;-656160
2021;"2021.T2";"Mayo";"Apuestas Hípicas Mutuas";320222;51232
2021;"2021.T2";"Mayo";"Bingo";8253626;1165055
2021;"2021.T2";"Mayo";"Black Jack";88881752;1976990
2021;"2021.T2";"Mayo";"Concursos";359562;192756
2021;"2021.T2";"Mayo";"Juegos Complementarios";0;0
2021;"2021.T2";"Mayo";"Máquinas de Azar";555490289;19661189
2021;"2021.T2";"Mayo";"Otras Ap. de Contrapartida";20285516;-401560
2021;"2021.T2";"Mayo";"Punto y Banca";0;0
2021;"2021.T2";"Mayo";"Póquer Cash";99248431;2140636
2021;"2021.T2";"Mayo";"Póquer Torneo";94676363;4264323
2021;"2021.T2";"Mayo";"Ruleta Convencional";84879525;2315211
2021;"2021.T2";"Mayo";"Ruleta en Vivo";417630929;10202868
2021;"2021.T2";"Junio";"Ap. Cruzadas";2304236;26912
2021;"2021.T2";"Junio";"Ap. Dep. de Contrap. Convencionales";302489011;12328569
2021;"2021.T2";"Junio";"Ap. Dep. de Contrap. en Directo";427786041;18946652
2021;"2021.T2";"Junio";"Ap. Deportivas Mutuas";781;519
2021;"2021.T2";"Junio";"Ap. Hípicas de Contrapartida";43011858;-1837084
2021;"2021.T2";"Junio";"Apuestas Hípicas Mutuas";269776;34474
2021;"2021.T2";"Junio";"Bingo";7909843;1031021
2021;"2021.T2";"Junio";"Black Jack";77875922;1688751
2021;"2021.T2";"Junio";"Concursos";243012;161837
2021;"2021.T2";"Junio";"Juegos Complementarios";0;0
2021;"2021.T2";"Junio";"Máquinas de Azar";513821816;20104689
2021;"2021.T2";"Junio";"Otras Ap. de Contrapartida";18339747;-5905
2021;"2021.T2";"Junio";"Punto y Banca";0;0
2021;"2021.T2";"Junio";"Póquer Cash";84204185;1902333
2021;"2021.T2";"Junio";"Póquer Torneo";85384058;4266369
2021;"2021.T2";"Junio";"Ruleta Convencional";84615296;1976413
2021;"2021.T2";"Junio";"Ruleta en Vivo";351977271;8721864
2021;"2021.T3";"Julio";"Ap. Cruzadas";1435849;19356
2021;"2021.T3";"Julio";"Ap. Dep. de Contrap. Convencionales";264150396;7969812
2021;"2021.T3";"Julio";"Ap. Dep. de Contrap. en Directo";386263568;14496043
2021;"2021.T3";"Julio";"Ap. Deportivas Mutuas";349;-17
2021;"2021.T3";"Julio";"Ap. Hípicas de Contrapartida";40258000;-1056131
2021;"2021.T3";"Julio";"Apuestas Hípicas Mutuas";224444;28161
2021;"2021.T3";"Julio";"Bingo";8733709;1186606
2021;"2021.T3";"Julio";"Black Jack";75549119;1913346
2021;"2021.T3";"Julio";"Concursos";129501;80564
2021;"2021.T3";"Julio";"Juegos Complementarios";0;0
2021;"2021.T3";"Julio";"Máquinas de Azar";568238279;20746696
2021;"2021.T3";"Julio";"Otras Ap. de Contrapartida";20562594;62171
2021;"2021.T3";"Julio";"Punto y Banca";31;29
2021;"2021.T3";"Julio";"Póquer Cash";89544334;2316714
2021;"2021.T3";"Julio";"Póquer Torneo";87685396;4199773
2021;"2021.T3";"Julio";"Ruleta Convencional";80604386;2056076
2021;"2021.T3";"Julio";"Ruleta en Vivo";376606223;8903992
2021;"2021.T3";"Agosto";"Ap. Cruzadas";2033059;29779
2021;"2021.T3";"Agosto";"Ap. Dep. de Contrap. Convencionales";349778037;4206698
2021;"2021.T3";"Agosto";"Ap. Dep. de Contrap. en Directo";414532287;16868846
2021;"2021.T3";"Agosto";"Ap. Deportivas Mutuas";785;854
2021;"2021.T3";"Agosto";"Ap. Hípicas de Contrapartida";38627376;-476709
2021;"2021.T3";"Agosto";"Apuestas Hípicas Mutuas";230288;34504
2021;"2021.T3";"Agosto";"Bingo";8779531;1214578
2021;"2021.T3";"Agosto";"Black Jack";67499164;1718984
2021;"2021.T3";"Agosto";"Concursos";18866;6866
2021;"2021.T3";"Agosto";"Juegos Complementarios";0;0
2021;"2021.T3";"Agosto";"Máquinas de Azar";569992864;20954379
2021;"2021.T3";"Agosto";"Otras Ap. de Contrapartida";12747111;652004
2021;"2021.T3";"Agosto";"Punto y Banca";0;0
2021;"2021.T3";"Agosto";"Póquer Cash";87983502;2302554
2021;"2021.T3";"Agosto";"Póquer Torneo";85208184;4011765
2021;"2021.T3";"Agosto";"Ruleta Convencional";81661618;2043365
2021;"2021.T3";"Agosto";"Ruleta en Vivo";396976814;8714963
2021;"2021.T3";"Septiembre";"Ap. Cruzadas";2475252;33876
2021;"2021.T3";"Septiembre";"Ap. Dep. de Contrap. Convencionales";447368253;5274333
2021;"2021.T3";"Septiembre";"Ap. Dep. de Contrap. en Directo";484363208;12693162
2021;"2021.T3";"Septiembre";"Ap. Deportivas Mutuas";749;-505
2021;"2021.T3";"Septiembre";"Ap. Hípicas de Contrapartida";38122069;-1182084
2021;"2021.T3";"Septiembre";"Apuestas Hípicas Mutuas";287953;14018
2021;"2021.T3";"Septiembre";"Bingo";8019196;1113772
2021;"2021.T3";"Septiembre";"Black Jack";71928730;1799337
2021;"2021.T3";"Septiembre";"Concursos";43738;16145
2021;"2021.T3";"Septiembre";"Juegos Complementarios";0;0
2021;"2021.T3";"Septiembre";"Máquinas de Azar";554141069;20710776
2021;"2021.T3";"Septiembre";"Otras Ap. de Contrapartida";15907667;246884
2021;"2021.T3";"Septiembre";"Punto y Banca";0;0
2021;"2021.T3";"Septiembre";"Póquer Cash";93370580;2324142
2021;"2021.T3";"Septiembre";"Póquer Torneo";96080411;4426779
2021;"2021.T3";"Septiembre";"Ruleta Convencional";78757064;1650358
2021;"2021.T3";"Septiembre";"Ruleta en Vivo";362117891;9101494
2021;"2021.T4";"Octubre";"Ap. Cruzadas";2394962;32672
2021;"2021.T4";"Octubre";"Ap. Dep. de Contrap. Convencionales";510566183;-8892317
2021;"2021.T4";"Octubre";"Ap. Dep. de Contrap. en Directo";603012040;7716787
2021;"2021.T4";"Octubre";"Ap. Deportivas Mutuas";344;142
2021;"2021.T4";"Octubre";"Ap. Hípicas de Contrapartida";33819487;117434
2021;"2021.T4";"Octubre";"Apuestas Hípicas Mutuas";290286;38862
2021;"2021.T4";"Octubre";"Bingo";8147450;1213888
2021;"2021.T4";"Octubre";"Black Jack";81645919;1664133
2021;"2021.T4";"Octubre";"Concursos";37069;9866
2021;"2021.T4";"Octubre";"Juegos Complementarios";0;0
2021;"2021.T4";"Octubre";"Máquinas de Azar";564707232;21428960
2021;"2021.T4";"Octubre";"Otras Ap. de Contrapartida";19859490;388631
2021;"2021.T4";"Octubre";"Punto y Banca";0;0
2021;"2021.T4";"Octubre";"Póquer Cash";97011501;2424393
2021;"2021.T4";"Octubre";"Póquer Torneo";95172456;4102272
2021;"2021.T4";"Octubre";"Ruleta Convencional";85228079;2090006
2021;"2021.T4";"Octubre";"Ruleta en Vivo";373736482;9670412
2021;"2021.T4";"Noviembre";"Ap. Cruzadas";2254400;31869
2021;"2021.T4";"Noviembre";"Ap. Dep. de Contrap. Convencionales";429296275;12001217
2021;"2021.T4";"Noviembre";"Ap. Dep. de Contrap. en Directo";582362420;9033053
2021;"2021.T4";"Noviembre";"Ap. Deportivas Mutuas";68;-98
2021;"2021.T4";"Noviembre";"Ap. Hípicas de Contrapartida";23689189;186623
2021;"2021.T4";"Noviembre";"Apuestas Hípicas Mutuas";281119;18357
2021;"2021.T4";"Noviembre";"Bingo";8605431;1334236
2021;"2021.T4";"Noviembre";"Black Jack";70697321;1902260
2021;"2021.T4";"Noviembre";"Concursos";38498;14035
2021;"2021.T4";"Noviembre";"Juegos Complementarios";0;0
2021;"2021.T4";"Noviembre";"Máquinas de Azar";534688661;20208276
2021;"2021.T4";"Noviembre";"Otras Ap. de Contrapartida";23752679;-384575
2021;"2021.T4";"Noviembre";"Punto y Banca";0;0
2021;"2021.T4";"Noviembre";"Póquer Cash";96806182;2414402
2021;"2021.T4";"Noviembre";"Póquer Torneo";96496579;4388971
2021;"2021.T4";"Noviembre";"Ruleta Convencional";78172350;1866920
2021;"2021.T4";"Noviembre";"Ruleta en Vivo";360015996;8680023
2021;"2021.T4";"Diciembre";"Ap. Cruzadas";3106861;38309
2021;"2021.T4";"Diciembre";"Ap. Dep. de Contrap. Convencionales";377390232;9679645
2021;"2021.T4";"Diciembre";"Ap. Dep. de Contrap. en Directo";497087621;13322715
2021;"2021.T4";"Diciembre";"Ap. Deportivas Mutuas";50;-222
2021;"2021.T4";"Diciembre";"Ap. Hípicas de Contrapartida";12991748;25123
2021;"2021.T4";"Diciembre";"Apuestas Hípicas Mutuas";292543;43578
2021;"2021.T4";"Diciembre";"Bingo";10306443;1545139
2021;"2021.T4";"Diciembre";"Black Jack";80957049;1908115
2021;"2021.T4";"Diciembre";"Concursos";94452;22669
2021;"2021.T4";"Diciembre";"Juegos Complementarios";0;0
2021;"2021.T4";"Diciembre";"Máquinas de Azar";642328879;24374382
2021;"2021.T4";"Diciembre";"Otras Ap. de Contrapartida";14243927;310443
2021;"2021.T4";"Diciembre";"Punto y Banca";0;0
2021;"2021.T4";"Diciembre";"Póquer Cash";100851252;2628400
2021;"2021.T4";"Diciembre";"Póquer Torneo";101705855;4584264
2021;"2021.T4";"Diciembre";"Ruleta Convencional";97808971;2268691
2021;"2021.T4";"Diciembre";"Ruleta en Vivo";472129734;11402289
2022;"2022.T1";"Enero";"Ap. Cruzadas";3717614;32672
2022;"2022.T1";"Enero";"Ap. Dep. de Contrap. Convencionales";430792838;11912939
2022;"2022.T1";"Enero";"Ap. Dep. de Contrap. en Directo";525498061;15073642
2022;"2022.T1";"Enero";"Ap. Deportivas Mutuas";310;-6592
2022;"2022.T1";"Enero";"Ap. Hípicas de Contrapartida";12359171;154638
2022;"2022.T1";"Enero";"Apuestas Hípicas Mutuas";341398;41280
2022;"2022.T1";"Enero";"Bingo";9367158;1450337
2022;"2022.T1";"Enero";"Black Jack";81205916;1819939
2022;"2022.T1";"Enero";"Concursos";318999;224709
2022;"2022.T1";"Enero";"Juegos Complementarios";0;0
2022;"2022.T1";"Enero";"Máquinas de Azar";612759392;21980838
2022;"2022.T1";"Enero";"Otras Ap. de Contrapartida";14419098;567470
2022;"2022.T1";"Enero";"Punto y Banca";0;0
2022;"2022.T1";"Enero";"Póquer Cash";108772036;2623922
2022;"2022.T1";"Enero";"Póquer Torneo";111687064;5434612
2022;"2022.T1";"Enero";"Ruleta Convencional";91282146;2240753
2022;"2022.T1";"Enero";"Ruleta en Vivo";513203675;10847538
2022;"2022.T1";"Febrero";"Ap. Cruzadas";3967995;31869
2022;"2022.T1";"Febrero";"Ap. Dep. de Contrap. Convencionales";426390258;5383266
2022;"2022.T1";"Febrero";"Ap. Dep. de Contrap. en Directo";538289689;8451008
2022;"2022.T1";"Febrero";"Ap. Deportivas Mutuas";268;-12237
2022;"2022.T1";"Febrero";"Ap. Hípicas de Contrapartida";9719727;138781
2022;"2022.T1";"Febrero";"Apuestas Hípicas Mutuas";218990;15343
2022;"2022.T1";"Febrero";"Bingo";8067469;998558
2022;"2022.T1";"Febrero";"Black Jack";77509277;1824962
2022;"2022.T1";"Febrero";"Concursos";39114;17540
2022;"2022.T1";"Febrero";"Juegos Complementarios";0;0
2022;"2022.T1";"Febrero";"Máquinas de Azar";568441475;20372413
2022;"2022.T1";"Febrero";"Otras Ap. de Contrapartida";17045292;551135
2022;"2022.T1";"Febrero";"Punto y Banca";0;0
2022;"2022.T1";"Febrero";"Póquer Cash";97707593;2165842
2022;"2022.T1";"Febrero";"Póquer Torneo";93621609;4713354
2022;"2022.T1";"Febrero";"Ruleta Convencional";84465438;2005961
2022;"2022.T1";"Febrero";"Ruleta en Vivo";453779715;11870944
2022;"2022.T1";"Marzo";"Ap. Cruzadas";4157966;38309
2022;"2022.T1";"Marzo";"Ap. Dep. de Contrap. Convencionales";450500964;8347942
2022;"2022.T1";"Marzo";"Ap. Dep. de Contrap. en Directo";589570881;13904871
2022;"2022.T1";"Marzo";"Ap. Deportivas Mutuas";272;-28249
2022;"2022.T1";"Marzo";"Ap. Hípicas de Contrapartida";10872613;192605
2022;"2022.T1";"Marzo";"Apuestas Hípicas Mutuas";265374;30547
2022;"2022.T1";"Marzo";"Bingo";8794806;1142605
2022;"2022.T1";"Marzo";"Black Jack";77524322;1761159
2022;"2022.T1";"Marzo";"Concursos";51065;15005
2022;"2022.T1";"Marzo";"Juegos Complementarios";0;0
2022;"2022.T1";"Marzo";"Máquinas de Azar";614426526;22521518
2022;"2022.T1";"Marzo";"Otras Ap. de Contrapartida";18659241;446340
2022;"2022.T1";"Marzo";"Punto y Banca";0;0
2022;"2022.T1";"Marzo";"Póquer Cash";98472095;2280878
2022;"2022.T1";"Marzo";"Póquer Torneo";98559671;4683261
2022;"2022.T1";"Marzo";"Ruleta Convencional";91584332;2135476
2022;"2022.T1";"Marzo";"Ruleta en Vivo";457030331;11589040
2022;"2022.T2";"Abril";"Ap. Cruzadas";4593665;53861
2022;"2022.T2";"Abril";"Ap. Dep. de Contrap. Convencionales";479355630;12226611
2022;"2022.T2";"Abril";"Ap. Dep. de Contrap. en Directo";647267687;5451328
2022;"2022.T2";"Abril";"Ap. Deportivas Mutuas";320;243
2022;"2022.T2";"Abril";"Ap. Hípicas de Contrapartida";11065612;273789
2022;"2022.T2";"Abril";"Apuestas Hípicas Mutuas";304984;30792
2022;"2022.T2";"Abril";"Bingo";8542299;1298863
2022;"2022.T2";"Abril";"Black Jack";95191036;1913521
2022;"2022.T2";"Abril";"Concursos";19552;11494
2022;"2022.T2";"Abril";"Juegos Complementarios";0;0
2022;"2022.T2";"Abril";"Máquinas de Azar";614196134;22789990
2022;"2022.T2";"Abril";"Otras Ap. de Contrapartida";17374277;259834
2022;"2022.T2";"Abril";"Punto y Banca";0;0
2022;"2022.T2";"Abril";"Póquer Cash";91823947;2217240
2022;"2022.T2";"Abril";"Póquer Torneo";96492753;4551976
2022;"2022.T2";"Abril";"Ruleta Convencional";93422205;2122850
2022;"2022.T2";"Abril";"Ruleta en Vivo";442112292;11453679
2022;"2022.T2";"Mayo";"Ap. Cruzadas";4511521;56060
2022;"2022.T2";"Mayo";"Ap. Dep. de Contrap. Convencionales";393984640;3686398
2022;"2022.T2";"Mayo";"Ap. Dep. de Contrap. en Directo";570975459;9985723
2022;"2022.T2";"Mayo";"Ap. Deportivas Mutuas";318;-535
2022;"2022.T2";"Mayo";"Ap. Hípicas de Contrapartida";9569796;409964
2022;"2022.T2";"Mayo";"Apuestas Hípicas Mutuas";263352;22305
2022;"2022.T2";"Mayo";"Bingo";8242809;1106374
2022;"2022.T2";"Mayo";"Black Jack";82505916;1788853
2022;"2022.T2";"Mayo";"Concursos";32282;-9046
2022;"2022.T2";"Mayo";"Juegos Complementarios";0;0
2022;"2022.T2";"Mayo";"Máquinas de Azar";632699190;24559692
2022;"2022.T2";"Mayo";"Otras Ap. de Contrapartida";13331302;400503
2022;"2022.T2";"Mayo";"Punto y Banca";0;0
2022;"2022.T2";"Mayo";"Póquer Cash";89035291;2116275
2022;"2022.T2";"Mayo";"Póquer Torneo";95392877;4666374
2022;"2022.T2";"Mayo";"Ruleta Convencional";86391401;2079956
2022;"2022.T2";"Mayo";"Ruleta en Vivo";454673922;11122338
2022;"2022.T2";"Junio";"Ap. Cruzadas";2655765;33372
2022;"2022.T2";"Junio";"Ap. Dep. de Contrap. Convencionales";243148176;13632313
2022;"2022.T2";"Junio";"Ap. Dep. de Contrap. en Directo";389090874;13348597
2022;"2022.T2";"Junio";"Ap. Deportivas Mutuas";168;56
2022;"2022.T2";"Junio";"Ap. Hípicas de Contrapartida";7202343;641205
2022;"2022.T2";"Junio";"Apuestas Hípicas Mutuas";232360;46531
2022;"2022.T2";"Junio";"Bingo";8014438;949553
2022;"2022.T2";"Junio";"Black Jack";71862930;1713585
2022;"2022.T2";"Junio";"Concursos";24531;6699
2022;"2022.T2";"Junio";"Juegos Complementarios";0;0
2022;"2022.T2";"Junio";"Máquinas de Azar";640383355;24067533
2022;"2022.T2";"Junio";"Otras Ap. de Contrapartida";12697198;341195
2022;"2022.T2";"Junio";"Punto y Banca";0;0
2022;"2022.T2";"Junio";"Póquer Cash";87053643;2072407
2022;"2022.T2";"Junio";"Póquer Torneo";89883941;4568976
2022;"2022.T2";"Junio";"Ruleta Convencional";84861091;1990029
2022;"2022.T2";"Junio";"Ruleta en Vivo";438352305;11549906
2022;"2022.T3";"Julio";"Ap. Cruzadas";2267501;30967
2022;"2022.T3";"Julio";"Ap. Dep. de Contrap. Convencionales";204534475;13857663
2022;"2022.T3";"Julio";"Ap. Dep. de Contrap. en Directo";365199875;18413122
2022;"2022.T3";"Julio";"Ap. Deportivas Mutuas";0;34
2022;"2022.T3";"Julio";"Ap. Hípicas de Contrapartida";7959603;413787
2022;"2022.T3";"Julio";"Apuestas Hípicas Mutuas";204413;31869
2022;"2022.T3";"Julio";"Bingo";8651148;1291295
2022;"2022.T3";"Julio";"Black Jack";69843960;1678544
2022;"2022.T3";"Julio";"Concursos";14956;4456
2022;"2022.T3";"Julio";"Juegos Complementarios";0;0
2022;"2022.T3";"Julio";"Máquinas de Azar";698983713;27116916
2022;"2022.T3";"Julio";"Otras Ap. de Contrapartida";11057131;640506
2022;"2022.T3";"Julio";"Punto y Banca";0;0
2022;"2022.T3";"Julio";"Póquer Cash";90575725;2241527
2022;"2022.T3";"Julio";"Póquer Torneo";90149626;4778887
2022;"2022.T3";"Julio";"Ruleta Convencional";90063224;2255036
2022;"2022.T3";"Julio";"Ruleta en Vivo";473124815;11513031
2022;"2022.T3";"Agosto";"Ap. Cruzadas";4183306;57592
2022;"2022.T3";"Agosto";"Ap. Dep. de Contrap. Convencionales";279057250;12026344
2022;"2022.T3";"Agosto";"Ap. Dep. de Contrap. en Directo";435470523;18797713
2022;"2022.T3";"Agosto";"Ap. Deportivas Mutuas";0;-34
2022;"2022.T3";"Agosto";"Ap. Hípicas de Contrapartida";7914687;325803
2022;"2022.T3";"Agosto";"Apuestas Hípicas Mutuas";218791;35733
2022;"2022.T3";"Agosto";"Bingo";8368582;1166598
2022;"2022.T3";"Agosto";"Black Jack";74745735;1500534
2022;"2022.T3";"Agosto";"Concursos";17095;10095
2022;"2022.T3";"Agosto";"Juegos Complementarios";0;0
2022;"2022.T3";"Agosto";"Máquinas de Azar";677454126;26707143
2022;"2022.T3";"Agosto";"Otras Ap. de Contrapartida";9905143;493011
2022;"2022.T3";"Agosto";"Punto y Banca";0;0
2022;"2022.T3";"Agosto";"Póquer Cash";92245171;2246395
2022;"2022.T3";"Agosto";"Póquer Torneo";90890672;4696792
2022;"2022.T3";"Agosto";"Ruleta Convencional";87320025;1990220
2022;"2022.T3";"Agosto";"Ruleta en Vivo";520338678;11350101
2022;"2022.T3";"Septiembre";"Ap. Cruzadas";4520446;59972
2022;"2022.T3";"Septiembre";"Ap. Dep. de Contrap. Convencionales";354016139;10093566
2022;"2022.T3";"Septiembre";"Ap. Dep. de Contrap. en Directo";537294259;16191515
2022;"2022.T3";"Septiembre";"Ap. Deportivas Mutuas";0;-44
2022;"2022.T3";"Septiembre";"Ap. Hípicas de Contrapartida";6853841;453398
2022;"2022.T3";"Septiembre";"Apuestas Hípicas Mutuas";256193;47021
2022;"2022.T3";"Septiembre";"Bingo";7753032;1220065
2022;"2022.T3";"Septiembre";"Black Jack";83249363;1734468
2022;"2022.T3";"Septiembre";"Concursos";31043;14349
2022;"2022.T3";"Septiembre";"Juegos Complementarios";0;0
